PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,AGE,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,GP,PTS,REB,AST,NET_RATING,OREB_PCT,DREB_PCT,USG_PCT,TS_PCT,AST_PCT,SEASON,Season_Year,injured,PLAYER_ID_run,TEAM_ABBREVIATION_run,GP_run,MIN,DIST_MILES,DIST_MILES_OFF,DIST_MILES_DEF,AVG_SPEED,AVG_SPEED_OFF,AVG_SPEED_DEF,SEASON_TYPE
202366,Jerome Jordan,BKN,28,84,253,44,3.1,2.4,0.3,-9.6,0.128,0.136,0.153,0.609,0.06,2014-15,2014,FALSE,202366,BKN,1,4.67,0.31,0.14,0.17,3.85,3.09,4.39,Playoffs
203968,Jerrelle Benimon,DEN,23,NA,NA,2,0,1.5,0,100,1,0.4,0.143,0,0,2014-15,2014,FALSE,203968,DEN,2,1.37,0.08,0.04,0.04,4.41,4,4.91,Regular Season
201573,Jerryd Bayless,MIL,26,75,200,77,7.8,2.7,3,0,0.013,0.109,0.185,0.519,0.221,2014-15,2014,FALSE,201573,MIL,76,22.37,1.56,0.83,0.73,4.19,4.6,3.81,Regular Season
201573,Jerryd Bayless,MIL,26,75,200,77,7.8,2.7,3,0,0.013,0.109,0.185,0.519,0.221,2014-15,2014,FALSE,201573,MIL,6,20.02,1.44,0.74,0.69,4.3,4.91,3.78,Playoffs
202690,Jimmer Fredette,NOP,26,74,195,50,3.6,0.8,1.2,4.4,0.015,0.061,0.182,0.479,0.171,2014-15,2014,FALSE,202690,NOP,50,10.18,0.75,0.43,0.32,4.42,4.85,3.96,Regular Season
202710,Jimmy Butler III,CHI,25,79,220,65,20,5.8,3.3,4.6,0.045,0.099,0.213,0.583,0.142,2014-15,2014,FALSE,202710,CHI,65,38.67,2.77,1.49,1.28,4.31,4.53,4.07,Regular Season
202710,Jimmy Butler III,CHI,25,79,220,65,20,5.8,3.3,4.6,0.045,0.099,0.213,0.583,0.142,2014-15,2014,FALSE,202710,CHI,12,42.19,2.93,1.58,1.35,4.16,4.46,3.88,Playoffs
201149,Joakim Noah,CHI,30,83,232,67,7.2,9.6,4.7,2,0.105,0.2,0.135,0.482,0.227,2014-15,2014,TRUE,201149,CHI,67,30.58,2.08,1.13,0.95,4.09,4.35,3.82,Regular Season
201149,Joakim Noah,CHI,30,83,232,67,7.2,9.6,4.7,2,0.105,0.2,0.135,0.482,0.227,2014-15,2014,TRUE,201149,CHI,12,32.92,2.28,1.22,1.05,4.17,4.41,3.93,Playoffs
201975,Jodie Meeks,DET,27,76,210,60,11.1,1.7,1.3,-4.3,0.008,0.063,0.196,0.548,0.091,2014-15,2014,TRUE,201975,DET,60,24.37,1.8,0.99,0.82,4.44,4.86,4.02,Regular Season
203925,Joe Harris,CLE,23,78,225,51,2.7,0.8,0.5,-10.7,0.014,0.073,0.137,0.537,0.083,2014-15,2014,TRUE,203925,CLE,51,9.67,0.71,0.39,0.32,4.39,4.7,4.07,Regular Season
203925,Joe Harris,CLE,23,78,225,51,2.7,0.8,0.5,-10.7,0.014,0.073,0.137,0.537,0.083,2014-15,2014,TRUE,203925,CLE,6,2.61,0.18,0.11,0.07,4.21,3.91,3.72,Playoffs
204060,Joe Ingles,UTA,27,80,216,79,5,2.2,2.3,-2.2,0.013,0.094,0.126,0.533,0.171,2014-15,2014,FALSE,204060,UTA,79,21.17,1.51,0.83,0.67,4.28,4.53,4.01,Regular Season
2207,Joe Johnson,BKN,34,79,240,80,14.4,4.8,3.7,-2.5,0.019,0.122,0.203,0.523,0.169,2014-15,2014,FALSE,2207,BKN,80,34.89,2.37,1.3,1.07,4.07,4.45,3.7,Regular Season
2207,Joe Johnson,BKN,34,79,240,80,14.4,4.8,3.7,-2.5,0.019,0.122,0.203,0.523,0.169,2014-15,2014,FALSE,2207,BKN,6,41.57,2.8,1.57,1.23,4.05,4.37,3.71,Playoffs
201202,Joel Anthony,DET,32,81,245,49,1.8,1.9,0.1,1.9,0.074,0.142,0.091,0.607,0.019,2014-15,2014,TRUE,201202,DET,49,8.29,0.6,0.32,0.28,4.33,4.56,4.09,Regular Season
200777,Joel Freeland,POR,28,82,225,48,3.5,4,0.3,6.4,0.101,0.193,0.131,0.522,0.039,2014-15,2014,TRUE,200777,POR,48,12.85,0.89,0.47,0.42,4.18,4.43,3.92,Regular Season
200777,Joel Freeland,POR,28,82,225,48,3.5,4,0.3,6.4,0.101,0.193,0.131,0.522,0.039,2014-15,2014,TRUE,200777,POR,2,3.66,0.22,0.11,0.12,3.28,3.99,2.78,Playoffs
201595,Joey Dorsey,HOU,31,81,275,69,2.7,4,0.4,1.7,0.108,0.205,0.109,0.507,0.043,2014-15,2014,FALSE,201595,HOU,68,12.52,0.87,0.46,0.41,4.18,4.48,3.88,Regular Season
201595,Joey Dorsey,HOU,31,81,275,69,2.7,4,0.4,1.7,0.108,0.205,0.109,0.507,0.043,2014-15,2014,FALSE,201595,HOU,6,2.23,0.13,0.07,0.06,3.59,3.3,3.92,Playoffs
203530,Joffrey Lauvergne,DEN,23,83,220,24,3.9,3.2,0.5,-19.1,0.082,0.198,0.185,0.459,0.09,2014-15,2014,FALSE,203530,DEN,24,11.16,0.78,0.42,0.36,4.19,4.43,3.94,Regular Season
203089,John Henson,MIL,24,83,230,67,7,4.7,0.9,-2.1,0.103,0.147,0.181,0.578,0.084,2014-15,2014,TRUE,203089,MIL,66,18.34,1.26,0.63,0.63,4.13,4.32,3.95,Regular Season
203089,John Henson,MIL,24,83,230,67,7,4.7,0.9,-2.1,0.103,0.147,0.181,0.578,0.084,2014-15,2014,TRUE,203089,MIL,6,25.42,1.74,0.86,0.88,4.1,4.36,3.93,Playoffs
203098,John Jenkins,ATL,24,76,215,24,5.6,1.6,0.5,-3.5,0.006,0.115,0.169,0.629,0.081,2014-15,2014,TRUE,203098,ATL,24,12.38,0.89,0.46,0.43,4.31,4.57,4.05,Regular Season
203098,John Jenkins,ATL,24,76,215,24,5.6,1.6,0.5,-3.5,0.006,0.115,0.169,0.629,0.081,2014-15,2014,TRUE,203098,ATL,4,5.35,0.35,0.17,0.18,3.94,4.47,3.52,Playoffs
101249,John Lucas III,DET,32,71,166,21,4.7,0.8,2.9,-9.4,0.015,0.047,0.205,0.461,0.392,2014-15,2014,FALSE,101249,DET,21,12.94,0.98,0.53,0.44,4.54,4.87,4.19,Regular Season
2422,John Salmons,NOP,35,78,210,21,2,1,0.6,-11.2,0.013,0.068,0.09,0.422,0.078,2014-15,2014,FALSE,2422,NOP,21,12.84,0.87,0.48,0.39,4.07,4.29,3.88,Regular Season
202322,John Wall,WAS,24,76,195,79,17.6,4.6,10,4.8,0.013,0.111,0.253,0.523,0.446,2014-15,2014,FALSE,202322,WAS,79,35.91,2.42,1.28,1.13,4.03,4.39,3.69,Regular Season
202322,John Wall,WAS,24,76,195,79,17.6,4.6,10,4.8,0.013,0.111,0.253,0.523,0.446,2014-15,2014,FALSE,202322,WAS,7,38.95,2.56,1.4,1.16,3.95,4.25,3.63,Playoffs
203948,Johnny O'Bryant III,MIL,22,81,265,34,2.9,1.9,0.5,-12.8,0.07,0.108,0.188,0.379,0.076,2014-15,2014,TRUE,203948,MIL,33,10.83,0.76,0.39,0.37,4.29,4.42,4.13,Regular Season
203948,Johnny O'Bryant III,MIL,22,81,265,34,2.9,1.9,0.5,-12.8,0.07,0.108,0.188,0.379,0.076,2014-15,2014,TRUE,203948,MIL,1,12,0.8,0.44,0.37,4.01,3.97,4.04,Playoffs
202720,Jon Leuer,MEM,26,82,228,63,4.5,3.3,0.7,-1.1,0.06,0.188,0.181,0.478,0.091,2014-15,2014,FALSE,202720,MEM,63,13.08,0.97,0.52,0.45,4.46,4.79,4.11,Regular Season
202720,Jon Leuer,MEM,26,82,228,63,4.5,3.3,0.7,-1.1,0.06,0.188,0.181,0.478,0.091,2014-15,2014,FALSE,202720,MEM,4,2.35,0.18,0.1,0.09,4.47,5.33,3.67,Playoffs
201973,Jonas Jerebko,BOS,28,82,231,75,6,3.8,0.9,6,0.071,0.156,0.16,0.549,0.091,2014-15,2014,FALSE,201973,BOS,75,16.4,1.19,0.65,0.55,4.38,4.74,4.02,Regular Season
201973,Jonas Jerebko,BOS,28,82,231,75,6,3.8,0.9,6,0.071,0.156,0.16,0.549,0.091,2014-15,2014,FALSE,201973,BOS,4,16.97,1.21,0.65,0.57,4.25,5.19,3.66,Playoffs
202685,Jonas Valančiūnas,TOR,23,84,255,80,12,8.7,0.5,-0.7,0.106,0.229,0.192,0.623,0.031,2014-15,2014,FALSE,202685,TOR,80,26.2,1.76,0.94,0.82,4.05,4.19,3.91,Regular Season
202685,Jonas Valančiūnas,TOR,23,84,255,80,12,8.7,0.5,-0.7,0.106,0.229,0.192,0.623,0.031,2014-15,2014,FALSE,202685,TOR,4,26.45,1.83,0.96,0.87,4.15,4.29,4,Playoffs
203919,Jordan Adams,MEM,20,77,209,30,3.1,0.9,0.5,3.6,0.035,0.075,0.186,0.489,0.101,2014-15,2014,TRUE,203919,MEM,30,8.28,0.6,0.31,0.29,4.37,4.78,3.99,Regular Season
203919,Jordan Adams,MEM,20,77,209,30,3.1,0.9,0.5,3.6,0.035,0.075,0.186,0.489,0.101,2014-15,2014,TRUE,203919,MEM,4,2.44,0.17,0.09,0.08,4.25,5.06,3.5,Playoffs
203903,Jordan Clarkson,LAL,23,77,185,59,11.9,3.2,3.5,-8.3,0.036,0.097,0.23,0.528,0.243,2014-15,2014,FALSE,203903,LAL,59,25.01,1.84,1.02,0.82,4.41,4.69,4.11,Regular Season
200770,Jordan Farmar,LAC,28,74,180,36,4.6,1.2,1.9,-4,0.015,0.065,0.166,0.513,0.213,2014-15,2014,TRUE,200770,LAC,36,14.71,1.05,0.57,0.49,4.32,4.61,4,Regular Season
202706,Jordan Hamilton,LAC,24,79,220,14,2.7,1.1,0.5,-9.8,0.017,0.108,0.141,0.543,0.09,2014-15,2014,TRUE,202706,LAC,14,8.72,0.63,0.32,0.31,4.38,4.41,4.24,Regular Season
201941,Jordan Hill,LAL,27,82,235,70,12,7.9,1.5,-10.7,0.086,0.208,0.222,0.494,0.096,2014-15,2014,FALSE,201941,LAL,70,26.78,1.78,0.96,0.82,3.99,4.14,3.84,Regular Season
203268,Jorge Gutierrez,MIL,26,75,195,20,2.7,1.3,1.1,-7.1,0.028,0.106,0.146,0.567,0.212,2014-15,2014,FALSE,203268,MIL,20,8.72,0.67,0.34,0.32,4.61,4.92,4.32,Regular Season
203268,Jorge Gutierrez,MIL,26,75,195,20,2.7,1.3,1.1,-7.1,0.028,0.106,0.146,0.567,0.212,2014-15,2014,FALSE,203268,MIL,1,12,0.85,0.44,0.41,4.01,3.97,4.04,Playoffs
101181,Jose Calderon,NYK,33,75,200,42,9.1,3,4.7,-13.6,0.015,0.089,0.158,0.519,0.251,2014-15,2014,TRUE,101181,NYK,41,30.07,2.15,1.24,0.91,4.31,4.76,3.82,Regular Season
201177,Josh McRoberts,MIA,28,82,240,17,4.2,2.6,1.9,6.1,0.027,0.14,0.129,0.613,0.168,2014-15,2014,TRUE,201177,MIA,17,17.41,1.23,0.68,0.55,4.19,4.62,3.77,Regular Season
2746,Josh Smith,HOU,29,81,225,83,12.4,6.4,3.3,0.7,0.061,0.155,0.242,0.467,0.207,2014-15,2014,FALSE,2746,HOU,83,27.72,1.75,0.92,0.83,3.8,4.01,3.59,Regular Season
2746,Josh Smith,HOU,29,81,225,83,12.4,6.4,3.3,0.7,0.061,0.155,0.242,0.467,0.207,2014-15,2014,FALSE,2746,HOU,17,23.28,1.55,0.8,0.75,3.96,4.26,3.67,Playoffs
201950,Jrue Holiday,NOP,25,76,205,40,14.8,3.4,6.9,4,0.025,0.081,0.224,0.522,0.322,2014-15,2014,TRUE,201950,NOP,40,32.57,2.34,1.28,1.06,4.31,4.78,3.85,Regular Season
201950,Jrue Holiday,NOP,25,76,205,40,14.8,3.4,6.9,4,0.025,0.081,0.224,0.522,0.322,2014-15,2014,TRUE,201950,NOP,3,18.18,1.35,0.73,0.62,4.46,4.78,4.15,Playoffs
203944,Julius Randle,LAL,20,81,250,1,2,0,0,-66.9,0,0,0.172,0.258,0,2014-15,2014,TRUE,203944,LAL,1,13.57,0.86,0.44,0.42,3.99,3.42,3.68,Regular Season
203120,Justin Hamilton,MIN,25,84,255,41,5.3,3.3,0.9,-13,0.083,0.114,0.144,0.551,0.09,2014-15,2014,FALSE,203120,MIN,41,17.38,1.25,0.65,0.59,4.3,4.61,4,Regular Season
203200,Justin Holiday,GSW,26,78,185,59,4.3,1.2,0.8,-0.4,0.017,0.081,0.182,0.498,0.114,2014-15,2014,TRUE,203200,GSW,59,11.14,0.82,0.43,0.39,4.35,4.79,3.96,Regular Season
203200,Justin Holiday,GSW,26,78,185,59,4.3,1.2,0.8,-0.4,0.017,0.081,0.182,0.498,0.114,2014-15,2014,TRUE,203200,GSW,5,2.18,0.15,0.1,0.05,4.36,4.27,3.01,Playoffs
203994,Jusuf Nurkić,DEN,20,83,280,62,6.9,6.2,0.8,0.5,0.102,0.225,0.203,0.483,0.072,2014-15,2014,FALSE,203994,DEN,62,17.79,1.22,0.64,0.58,4.12,4.41,3.84,Regular Season
203909,KJ McDaniels,HOU,22,78,205,62,7.9,3.2,1.2,-8.7,0.043,0.098,0.188,0.494,0.095,2014-15,2014,FALSE,203909,HOU,62,21.8,1.55,0.8,0.75,4.27,4.52,4.04,Regular Season
203564,Kalin Lucas,MEM,26,73,186,1,0,0,0,-58.3,0,0,0.053,0,0,2014-15,2014,FALSE,203564,MEM,1,5.53,0.4,0.23,0.18,4.33,4.03,4.69,Regular Season
202695,Kawhi Leonard,SAS,24,79,230,64,16.5,7.2,2.5,11.4,0.044,0.181,0.227,0.567,0.124,2014-15,2014,TRUE,202695,SAS,64,31.76,2.34,1.27,1.07,4.43,4.78,4.07,Regular Season
202695,Kawhi Leonard,SAS,24,79,230,64,16.5,7.2,2.5,11.4,0.044,0.181,0.227,0.567,0.124,2014-15,2014,TRUE,202695,SAS,7,35.77,2.66,1.46,1.2,4.46,4.66,4.24,Playoffs
203482,Kelly Olynyk,BOS,24,84,238,64,10.3,4.7,1.7,6.6,0.061,0.146,0.206,0.558,0.115,2014-15,2014,TRUE,203482,BOS,64,22.24,1.58,0.85,0.73,4.29,4.88,3.77,Regular Season
203482,Kelly Olynyk,BOS,24,84,238,64,10.3,4.7,1.7,6.6,0.061,0.146,0.206,0.558,0.115,2014-15,2014,TRUE,203482,BOS,4,13.32,0.96,0.52,0.44,4.29,5.06,3.82,Playoffs
202689,Kemba Walker,CHA,25,73,184,62,17.3,3.5,5.1,-4.7,0.015,0.088,0.254,0.486,0.272,2014-15,2014,TRUE,202689,CHA,62,34.17,2.41,1.39,1.02,4.24,4.76,3.69,Regular Season
203088,Kendall Marshall,MIL,23,76,200,28,4.2,1,3.1,6.7,0.006,0.063,0.155,0.562,0.301,2014-15,2014,TRUE,203088,MIL,27,15.33,1.08,0.56,0.52,4.21,4.61,3.84,Regular Season
2570,Kendrick Perkins,CLE,30,82,270,68,3.6,4.7,0.8,0.9,0.077,0.19,0.136,0.467,0.065,2014-15,2014,FALSE,2570,CLE,68,16.89,1.1,0.58,0.52,3.92,4.12,3.72,Regular Season
2570,Kendrick Perkins,CLE,30,82,270,68,3.6,4.7,0.8,0.9,0.077,0.19,0.136,0.467,0.065,2014-15,2014,FALSE,2570,CLE,8,4.08,0.28,0.16,0.12,4.05,4.35,4.09,Playoffs
202702,Kenneth Faried,DEN,25,80,228,75,12.6,8.9,1.2,-0.6,0.108,0.209,0.199,0.548,0.067,2014-15,2014,FALSE,202702,DEN,75,27.81,1.95,1.01,0.94,4.21,4.47,3.95,Regular Season
203145,Kent Bazemore,ATL,25,77,201,75,5.2,3,1,-2.4,0.016,0.145,0.151,0.52,0.093,2014-15,2014,FALSE,203145,ATL,75,17.65,1.31,0.67,0.64,4.47,4.66,4.28,Regular Season
203145,Kent Bazemore,ATL,25,77,201,75,5.2,3,1,-2.4,0.016,0.145,0.151,0.52,0.093,2014-15,2014,FALSE,203145,ATL,16,18.95,1.42,0.72,0.7,4.5,4.91,4.15,Playoffs
203484,Kentavious Caldwell-Pope,DET,22,77,205,82,12.7,3.1,1.3,1.4,0.016,0.082,0.19,0.501,0.065,2014-15,2014,FALSE,203484,DET,82,31.55,2.27,1.24,1.03,4.33,4.66,4,Regular Season
2030,Kenyon Martin,MIL,37,81,225,11,1.8,1.7,0.5,-4.6,0.061,0.111,0.11,0.437,0.068,2014-15,2014,FALSE,2030,MIL,10,10.21,0.66,0.34,0.32,3.89,3.97,3.8,Regular Season
201142,Kevin Durant,OKC,26,81,240,27,25.4,6.6,4.1,8.5,0.017,0.163,0.28,0.633,0.213,2014-15,2014,TRUE,201142,OKC,27,33.8,2.17,1.14,1.02,3.85,4.2,3.51,Regular Season
708,Kevin Garnett,MIN,39,83,253,47,6.9,6.6,1.6,-0.6,0.054,0.289,0.179,0.496,0.131,2014-15,2014,TRUE,708,MIN,47,20.27,1.39,0.74,0.64,4.11,4.42,3.79,Regular Season
201567,Kevin Love,CLE,26,82,243,75,16.4,9.7,2.2,7.5,0.058,0.235,0.214,0.562,0.104,2014-15,2014,TRUE,201567,CLE,74,33.69,2.19,1.17,1.02,3.91,4.1,3.73,Regular Season
201567,Kevin Love,CLE,26,82,243,75,16.4,9.7,2.2,7.5,0.058,0.235,0.214,0.562,0.104,2014-15,2014,TRUE,201567,CLE,4,26.71,1.76,0.93,0.83,3.94,3.89,4,Playoffs
2755,Kevin Martin,MIN,32,79,204,39,20,3.6,2.3,-10.1,0.014,0.097,0.262,0.549,0.123,2014-15,2014,TRUE,2755,MIN,38,33.7,2.31,1.22,1.09,4.12,4.37,3.86,Regular Season
202338,Kevin Seraphin,WAS,25,82,278,79,6.6,3.6,0.7,-5.7,0.074,0.159,0.216,0.535,0.085,2014-15,2014,FALSE,202338,WAS,79,15.63,1.09,0.58,0.51,4.18,4.4,3.94,Regular Season
202338,Kevin Seraphin,WAS,25,82,278,79,6.6,3.6,0.7,-5.7,0.074,0.159,0.216,0.535,0.085,2014-15,2014,FALSE,202338,WAS,6,12,0.89,0.46,0.43,4.42,4.54,4.48,Playoffs
203114,Khris Middleton,MIL,23,79,225,79,13.4,4.4,2.3,7.2,0.021,0.123,0.194,0.563,0.123,2014-15,2014,FALSE,203114,MIL,78,30.06,2.13,1.09,1.04,4.25,4.58,3.94,Regular Season
203114,Khris Middleton,MIL,23,79,225,79,13.4,4.4,2.3,7.2,0.021,0.123,0.194,0.563,0.123,2014-15,2014,FALSE,203114,MIL,6,38.66,2.78,1.42,1.35,4.33,4.71,3.94,Playoffs
2550,Kirk Hinrich,CHI,34,76,190,66,5.7,1.8,2.2,1.4,0.012,0.058,0.129,0.468,0.143,2014-15,2014,TRUE,2550,CHI,66,24.39,1.84,1,0.84,4.54,4.84,4.23,Regular Season
2550,Kirk Hinrich,CHI,34,76,190,66,5.7,1.8,2.2,1.4,0.012,0.058,0.129,0.468,0.143,2014-15,2014,TRUE,2550,CHI,10,12.55,0.92,0.49,0.42,4.42,4.59,4.14,Playoffs
202691,Klay Thompson,GSW,25,79,215,77,21.7,3.2,2.9,15.2,0.011,0.082,0.272,0.591,0.137,2014-15,2014,TRUE,202691,GSW,77,31.88,2.33,1.21,1.13,4.33,4.91,3.85,Regular Season
202691,Klay Thompson,GSW,25,79,215,77,21.7,3.2,2.9,15.2,0.011,0.082,0.272,0.591,0.137,2014-15,2014,TRUE,202691,GSW,20,35.76,2.58,1.37,1.21,4.23,4.78,3.75,Playoffs
977,Kobe Bryant,LAL,36,78,212,35,22.3,5.7,5.6,-11.9,0.02,0.147,0.337,0.477,0.3,2014-15,2014,TRUE,977,LAL,35,34.48,2.22,1.21,1.01,3.88,4.08,3.66,Regular Season
201585,Kosta Koufos,MEM,26,84,265,81,5.2,5.3,0.5,4.3,0.087,0.219,0.154,0.53,0.044,2014-15,2014,FALSE,201585,MEM,81,16.65,1.16,0.62,0.55,4.2,4.52,3.9,Regular Season
201585,Kosta Koufos,MEM,26,84,265,81,5.2,5.3,0.5,4.3,0.087,0.219,0.154,0.53,0.044,2014-15,2014,FALSE,201585,MEM,11,11.57,0.83,0.46,0.37,4.34,4.46,4.2,Playoffs
203123,Kostas Papanikolaou,HOU,24,80,235,43,4.2,2.7,2,-3,0.047,0.098,0.14,0.444,0.166,2014-15,2014,TRUE,203123,HOU,42,18.37,1.41,0.77,0.64,4.6,5.04,4.18,Regular Season
203123,Kostas Papanikolaou,HOU,24,80,235,43,4.2,2.7,2,-3,0.047,0.098,0.14,0.444,0.166,2014-15,2014,TRUE,203123,HOU,8,2.62,0.18,0.09,0.09,4.32,4.43,3.69,Playoffs
2743,Kris Humphries,WAS,30,81,235,64,8,6.5,0.9,-2.5,0.089,0.216,0.181,0.512,0.068,2014-15,2014,TRUE,2743,WAS,64,21.01,1.47,0.78,0.69,4.2,4.45,3.94,Regular Season
2743,Kris Humphries,WAS,30,81,235,64,8,6.5,0.9,-2.5,0.089,0.216,0.181,0.512,0.068,2014-15,2014,TRUE,2743,WAS,1,5.23,0.33,0.16,0.17,3.44,4.89,4.32,Playoffs
203937,Kyle Anderson,SAS,21,81,230,33,2.2,2.2,0.8,-5.3,0.015,0.189,0.13,0.389,0.116,2014-15,2014,TRUE,203937,SAS,33,10.85,0.8,0.45,0.35,4.45,4.79,4.08,Regular Season
2594,Kyle Korver,ATL,34,79,212,75,12.1,4.1,2.6,12.3,0.007,0.117,0.139,0.699,0.111,2014-15,2014,TRUE,2594,ATL,75,32.24,2.35,1.25,1.1,4.39,4.78,4.01,Regular Season
2594,Kyle Korver,ATL,34,79,212,75,12.1,4.1,2.6,12.3,0.007,0.117,0.139,0.699,0.111,2014-15,2014,TRUE,2594,ATL,14,37.54,2.7,1.46,1.24,4.33,4.83,3.84,Playoffs
200768,Kyle Lowry,TOR,29,72,205,70,17.8,4.7,6.8,4.1,0.022,0.115,0.246,0.527,0.312,2014-15,2014,TRUE,200768,TOR,70,34.49,2.28,1.24,1.05,3.97,4.21,3.72,Regular Season
200768,Kyle Lowry,TOR,29,72,205,70,17.8,4.7,6.8,4.1,0.022,0.115,0.246,0.527,0.312,2014-15,2014,TRUE,200768,TOR,4,32.84,2.21,1.18,1.03,4.03,4.39,3.69,Playoffs
203124,Kyle O'Quinn,ORL,25,82,250,51,5.8,3.9,1.2,-6.7,0.059,0.184,0.179,0.55,0.119,2014-15,2014,TRUE,203124,ORL,51,16.15,1.07,0.57,0.5,3.97,4.22,3.73,Regular Season
202713,Kyle Singler,OKC,27,80,228,80,6,2.4,1.1,-2,0.017,0.091,0.129,0.512,0.071,2014-15,2014,FALSE,202713,OKC,80,21.8,1.69,0.93,0.76,4.66,5.16,4.16,Regular Season
202681,Kyrie Irving,CLE,23,75,193,75,21.7,3.2,5.2,7.7,0.021,0.067,0.255,0.583,0.236,2014-15,2014,TRUE,202681,CLE,74,36.32,2.41,1.28,1.13,3.98,4.17,3.78,Regular Season
202681,Kyrie Irving,CLE,23,75,193,75,21.7,3.2,5.2,7.7,0.021,0.067,0.255,0.583,0.236,2014-15,2014,TRUE,202681,CLE,13,35.71,2.31,1.27,1.04,3.87,3.96,3.76,Playoffs
200746,LaMarcus Aldridge,POR,29,83,240,71,23.4,10.2,1.7,6.6,0.069,0.209,0.297,0.528,0.089,2014-15,2014,TRUE,200746,POR,71,35.37,2.26,1.21,1.06,3.84,4,3.67,Regular Season
200746,LaMarcus Aldridge,POR,29,83,240,71,23.4,10.2,1.7,6.6,0.069,0.209,0.297,0.528,0.089,2014-15,2014,TRUE,200746,POR,5,41.69,2.61,1.35,1.26,3.78,4.22,3.4,Playoffs
202362,Lance Stephenson,CHA,24,77,230,61,8.2,4.5,3.9,-6.9,0.023,0.151,0.206,0.419,0.259,2014-15,2014,TRUE,202362,CHA,61,25.79,1.72,0.95,0.77,4.02,4.31,3.71,Regular Season
202498,Lance Thomas,NYK,27,80,225,62,7.1,3.1,1.1,-11.1,0.043,0.089,0.169,0.456,0.079,2014-15,2014,TRUE,202498,NYK,61,24.15,1.74,0.94,0.8,4.35,4.49,4.2,Regular Season
202361,Landry Fields,TOR,27,79,215,26,1.8,1,0.6,-19.5,0.046,0.078,0.105,0.527,0.112,2014-15,2014,TRUE,202361,TOR,26,8.33,0.64,0.35,0.29,4.57,4.72,4.45,Regular Season
204038,Langston Galloway,NYK,23,74,200,45,11.8,4.2,3.3,-9.4,0.024,0.108,0.187,0.489,0.175,2014-15,2014,FALSE,204038,NYK,44,32.48,2.35,1.31,1.04,4.36,4.69,4,Regular Season
203580,Larry Drew II,PHI,25,74,180,12,3.8,1.3,3.8,-17.1,0.004,0.069,0.168,0.388,0.381,2014-15,2014,FALSE,203580,PHI,12,18.26,1.35,0.74,0.62,4.44,4.83,4.1,Regular Season
202336,Larry Sanders,MIL,26,83,230,27,7.3,6.1,0.9,-5,0.113,0.163,0.166,0.507,0.065,2014-15,2014,FALSE,202336,MIL,27,21.69,1.47,0.75,0.72,4.06,4.34,3.81,Regular Season
202730,Lavoy Allen,IND,26,81,255,63,5,5.1,1.2,4.1,0.108,0.187,0.147,0.493,0.107,2014-15,2014,TRUE,202730,IND,63,16.98,1.14,0.61,0.53,4.06,4.18,3.92,Regular Season
2544,LeBron James,CLE,30,80,250,69,25.3,6,7.4,10.9,0.022,0.147,0.318,0.577,0.366,2014-15,2014,TRUE,2544,CLE,68,36.08,2.31,1.24,1.07,3.84,4.09,3.6,Regular Season
2544,LeBron James,CLE,30,80,250,69,25.3,6,7.4,10.9,0.022,0.147,0.318,0.577,0.366,2014-15,2014,TRUE,2544,CLE,19,41.79,2.66,1.46,1.2,3.8,3.86,3.74,Playoffs
2571,Leandro Barbosa,GSW,32,75,194,66,7.1,1.4,1.5,0.6,0.023,0.066,0.2,0.558,0.162,2014-15,2014,TRUE,2571,GSW,66,14.88,1.09,0.59,0.5,4.32,4.84,3.84,Regular Season
2571,Leandro Barbosa,GSW,32,75,194,66,7.1,1.4,1.5,0.6,0.023,0.066,0.2,0.558,0.162,2014-15,2014,TRUE,2571,GSW,20,11.17,0.83,0.44,0.4,4.37,4.79,3.99,Playoffs
201991,Lester Hudson,LAC,30,75,190,5,3.6,1.6,1,-8.2,0.019,0.121,0.157,0.571,0.172,2014-15,2014,FALSE,201991,LAC,5,11.11,0.8,0.43,0.38,4.32,4.25,4.4,Regular Season
201991,Lester Hudson,LAC,30,75,190,5,3.6,1.6,1,-8.2,0.019,0.121,0.157,0.571,0.172,2014-15,2014,FALSE,201991,LAC,7,5.39,0.42,0.22,0.2,4.61,4.66,4.56,Playoffs
203485,Lorenzo Brown,MIN,24,77,189,29,4.2,2.4,3.1,-7.2,0.028,0.111,0.133,0.468,0.257,2014-15,2014,FALSE,203485,MIN,29,18.92,1.39,0.71,0.68,4.39,4.71,4.09,Regular Season
200811,Lou Amundson,NYK,32,81,225,53,4.9,5.1,1.3,-7,0.098,0.188,0.173,0.442,0.118,2014-15,2014,FALSE,200811,NYK,52,17.7,1.27,0.71,0.56,4.32,4.67,3.95,Regular Season
101150,Lou Williams,TOR,28,73,175,80,15.5,1.9,2.1,6.6,0.012,0.064,0.257,0.564,0.136,2014-15,2014,FALSE,101150,TOR,80,25.19,1.65,0.9,0.75,3.92,4.2,3.64,Regular Season
101150,Lou Williams,TOR,28,73,175,80,15.5,1.9,2.1,6.6,0.012,0.064,0.257,0.564,0.136,2014-15,2014,FALSE,101150,TOR,4,25.59,1.65,0.88,0.78,3.88,4.43,3.4,Playoffs
